Date,District,Division,Latitude,Longitude,Temperature_2m_C,Temperature_Max_C,Temperature_Min_C,T2MDEW,Relative_Humidity_%,Precipitation_mm,Wind_Speed_m/s,WS10M,Wind_Direction_deg,Surface_Pressure_kPa,Solar_Radiation_kWh/m2,ALLSKY_SFC_LW_DWN,T2M_RANGE,QV2M
2024-08-27,Patuakhali,Barisal,22.3596,90.3298,27.53,29.52,25.93,25.86,90.66,8.46,2.45,3.28,170.3,100.53,16.7,37.31,3.59,20.88
2024-08-28,Patuakhali,Barisal,22.3596,90.3298,27.72,30.02,26.17,25.48,87.74,8.35,1.5,1.99,148.2,100.44,13.26,37.55,3.85,20.42
2024-08-29,Patuakhali,Barisal,22.3596,90.3298,27.75,30.4,25.97,25.33,86.8,6.55,1.51,2.08,152.0,100.35,22.17,37.29,4.43,20.26
2024-08-30,Patuakhali,Barisal,22.3596,90.3298,28.31,30.92,26.2,26.27,88.86,3.21,2.63,3.56,129.5,100.39,23.03,37.52,4.72,21.44
2024-08-31,Patuakhali,Barisal,22.3596,90.3298,28.43,30.79,26.67,26.5,89.37,7.25,2.86,3.9,147.8,100.46,19.27,37.85,4.12,21.71
2024-08-16,Pirojpur,Barisal,22.5841,89.972,27.8,29.42,26.36,26.72,93.85,21.09,1.33,2.0,173.7,100.14,12.91,38.16,3.06,22.06
2024-08-17,Pirojpur,Barisal,22.5841,89.972,27.5,29.14,25.87,26.48,94.17,42.26,1.93,2.78,113.3,100.11,19.98,37.83,3.27,21.78
2024-08-18,Pirojpur,Barisal,22.5841,89.972,27.94,30.06,26.3,26.85,93.8,31.53,2.03,2.92,147.1,100.11,7.42,38.5,3.76,22.25
2024-08-19,Pirojpur,Barisal,22.5841,89.972,27.54,28.8,26.66,26.8,95.61,72.39,3.4,4.9,188.0,100.11,5.99,38.29,2.14,22.19
2024-08-20,Pirojpur,Barisal,22.5841,89.972,28.01,30.22,26.03,26.91,93.7,33.63,2.81,4.06,199.6,100.39,8.55,38.26,4.19,22.28
2024-08-21,Pirojpur,Barisal,22.5841,89.972,27.86,28.88,27.22,27.09,95.48,21.01,3.07,4.48,203.6,100.48,10.48,38.27,1.66,22.48
2024-08-22,Pirojpur,Barisal,22.5841,89.972,27.72,29.31,26.4,26.86,94.96,35.56,2.97,4.31,207.7,100.42,6.16,38.05,2.91,22.2
2024-08-23,Pirojpur,Barisal,22.5841,89.972,27.24,28.69,26.18,26.3,94.5,44.33,2.67,3.87,166.2,100.41,7.63,38.04,2.51,21.46
2024-08-24,Pirojpur,Barisal,22.5841,89.972,27.25,29.07,26.01,26.01,92.95,18.81,2.36,3.47,180.8,100.47,12.32,37.87,3.06,21.08
2024-08-25,Pirojpur,Barisal,22.5841,89.972,26.77,29.14,25.38,25.63,93.46,72.95,2.33,3.43,214.2,100.29,5.04,37.48,3.76,20.64
2024-08-26,Pirojpur,Barisal,22.5841,89.972,26.68,28.07,25.51,25.7,94.26,49.93,2.85,4.15,172.5,100.26,8.12,37.47,2.56,20.74
2024-08-27,Pirojpur,Barisal,22.5841,89.972,26.97,28.96,25.13,25.59,92.22,7.89,1.48,2.24,169.4,100.5,10.62,37.47,3.83,20.55
2024-08-28,Pirojpur,Barisal,22.5841,89.972,27.65,30.79,25.48,25.7,89.43,4.04,1.37,2.05,128.2,100.43,17.48,37.32,5.31,20.7
2024-08-29,Pirojpur,Barisal,22.5841,89.972,27.46,30.44,25.12,25.44,88.96,1.79,1.37,2.07,141.6,100.34,22.01,37.27,5.32,20.4
2024-08-30,Pirojpur,Barisal,22.5841,89.972,28.13,31.79,25.44,26.14,89.26,1.52,2.01,2.98,118.9,100.38,21.85,37.39,6.35,21.29
2024-08-31,Pirojpur,Barisal,22.5841,89.972,28.39,31.54,26.06,26.48,89.69,4.58,2.24,3.37,140.6,100.42,19.11,37.84,5.48,21.69
2024-08-16,Habiganj,Sylhet,24.3745,91.4156,28.3,30.73,26.61,26.42,89.77,20.45,1.27,1.95,147.3,100.17,11.51,38.42,4.12,21.67
2024-08-17,Habiganj,Sylhet,24.3745,91.4156,27.42,29.16,26.04,25.95,91.73,17.31,2.16,3.22,89.8,100.28,11.37,38.12,3.12,21.05
2024-08-18,Habiganj,Sylhet,24.3745,91.4156,27.01,29.71,25.41,25.49,91.4,13.8,2.16,3.18,89.0,100.41,13.51,37.84,4.3,20.44
2024-08-19,Habiganj,Sylhet,24.3745,91.4156,26.63,28.44,25.21,25.73,94.69,63.82,3.28,4.71,107.0,100.21,7.02,37.78,3.23,20.79
2024-08-20,Habiganj,Sylhet,24.3745,91.4156,27.53,29.68,25.79,26.31,93.02,134.45,3.64,5.25,159.7,100.33,8.52,38.35,3.89,21.5
2024-08-21,Habiganj,Sylhet,24.3745,91.4156,27.34,29.25,25.95,26.28,93.89,79.4,3.1,4.48,153.6,100.46,1.95,38.06,3.3,21.43
2024-08-22,Habiganj,Sylhet,24.3745,91.4156,26.85,28.85,25.11,26.14,95.81,76.1,3.97,5.75,124.8,100.33,6.52,37.9,3.74,21.31
2024-08-23,Habiganj,Sylhet,24.3745,91.4156,27.52,29.75,25.57,26.18,92.47,6.05,2.16,3.2,158.3,100.49,18.02,37.86,4.18,21.31
2024-08-24,Habiganj,Sylhet,24.3745,91.4156,27.7,30.45,25.3,26.04,90.91,11.65,1.62,2.38,170.7,100.48,18.69,37.81,5.15,21.12
2024-08-25,Habiganj,Sylhet,24.3745,91.4156,27.01,29.22,25.52,25.67,92.41,7.73,2.12,3.15,122.3,100.3,17.78,37.66,3.7,20.69
2024-08-26,Habiganj,Sylhet,24.3745,91.4156,26.68,29.17,24.66,24.92,90.25,8.27,2.15,3.2,116.9,100.39,16.8,37.37,4.51,19.76
2024-08-27,Habiganj,Sylhet,24.3745,91.4156,28.11,31.6,25.07,25.94,88.39,2.18,1.95,2.87,140.9,100.51,19.47,37.78,6.53,20.99
2024-08-28,Habiganj,Sylhet,24.3745,91.4156,28.94,32.31,25.8,26.02,85.06,1.26,0.98,1.52,220.7,100.39,16.56,38.23,6.51,21.12
2024-08-29,Habiganj,Sylhet,24.3745,91.4156,29.41,33.04,25.92,26.18,83.52,1.09,0.75,1.29,273.5,100.28,20.5,38.63,7.12,21.34
2024-08-30,Habiganj,Sylhet,24.3745,91.4156,28.8,32.01,26.14,26.64,88.42,2.99,1.43,2.21,209.3,100.34,20.79,38.32,5.87,21.93
2024-08-31,Habiganj,Sylhet,24.3745,91.4156,27.98,29.73,26.1,26.26,90.44,13.94,1.6,2.43,197.7,100.45,16.22,38.04,3.63,21.4
2024-08-16,Moulvibazar,Sylhet,24.482,91.7313,28.89,31.94,27.0,26.54,87.61,19.72,0.97,1.56,175.7,99.94,11.51,38.42,4.94,21.89
2024-08-17,Moulvibazar,Sylhet,24.482,91.7313,27.29,28.94,25.9,25.97,92.45,18.02,1.66,2.6,87.5,100.07,11.37,38.12,3.04,21.11
2024-08-18,Moulvibazar,Sylhet,24.482,91.7313,27.15,29.67,25.35,25.29,89.8,12.63,1.08,1.65,101.0,100.22,13.51,37.84,4.32,20.25
2024-08-19,Moulvibazar,Sylhet,24.482,91.7313,26.47,28.16,25.13,25.51,94.38,64.86,2.05,3.14,109.2,100.05,7.02,37.78,3.03,20.54
2024-08-20,Moulvibazar,Sylhet,24.482,91.7313,27.3,30.04,25.17,25.88,92.02,137.28,2.39,3.69,160.0,100.18,8.52,38.35,4.87,20.99
2024-08-21,Moulvibazar,Sylhet,24.482,91.7313,27.03,29.19,25.16,25.76,92.8,76.28,2.07,3.18,159.8,100.31,1.95,38.06,4.03,20.8
2024-08-22,Moulvibazar,Sylhet,24.482,91.7313,26.04,28.24,24.61,25.21,95.05,75.95,2.47,3.79,121.7,100.24,6.52,37.9,3.63,20.15
2024-08-23,Moulvibazar,Sylhet,24.482,91.7313,27.92,31.24,25.07,25.99,89.56,6.13,1.61,2.57,165.2,100.29,18.02,37.86,6.17,21.12
2024-08-24,Moulvibazar,Sylhet,24.482,91.7313,27.41,29.68,25.31,25.91,91.66,12.28,1.2,1.94,177.9,100.28,18.69,37.81,4.37,21.0
2024-08-25,Moulvibazar,Sylhet,24.482,91.7313,27.1,29.54,25.49,25.51,91.26,7.42,1.35,2.15,140.5,100.13,17.78,37.66,4.05,20.53
2024-08-26,Moulvibazar,Sylhet,24.482,91.7313,26.97,29.74,24.94,24.89,88.7,8.96,0.98,1.61,143.5,100.22,16.8,37.37,4.8,19.77
2024-08-27,Moulvibazar,Sylhet,24.482,91.7313,28.21,32.27,24.66,25.6,86.56,2.16,1.27,2.03,161.5,100.32,19.47,37.78,7.61,20.63
2024-08-28,Moulvibazar,Sylhet,24.482,91.7313,28.6,32.06,25.78,26.06,86.81,1.13,0.96,1.58,237.4,100.18,16.56,38.23,6.28,21.21
2024-08-29,Moulvibazar,Sylhet,24.482,91.7313,29.36,33.41,25.78,26.35,84.74,1.18,0.88,1.53,253.3,100.07,20.5,38.63,7.63,21.62
2024-08-30,Moulvibazar,Sylhet,24.482,91.7313,29.04,32.57,26.3,26.75,87.92,2.41,1.43,2.27,222.5,100.13,20.79,38.32,6.27,22.12
2024-08-31,Moulvibazar,Sylhet,24.482,91.7313,28.01,30.47,26.34,26.36,90.88,15.88,1.53,2.45,220.5,100.23,16.22,38.04,4.13,21.57
2024-08-16,Sunamganj,Sylhet,25.0657,91.395,28.34,29.96,26.5,26.22,88.33,25.51,1.48,2.45,103.1,99.44,17.18,35.74,3.46,21.58
2024-08-17,Sunamganj,Sylhet,25.0657,91.395,28.32,32.19,26.01,25.81,86.65,9.82,1.86,2.99,96.1,99.53,12.74,35.49,6.18,21.04
2024-08-18,Sunamganj,Sylhet,25.0657,91.395,27.23,29.2,25.84,25.49,90.28,20.67,1.93,3.02,99.1,99.68,14.24,35.34,3.36,20.6
2024-08-19,Sunamganj,Sylhet,25.0657,91.395,26.31,27.74,24.96,25.31,94.14,40.87,3.08,4.54,94.7,99.54,10.07,35.31,2.78,20.42
2024-08-20,Sunamganj,Sylhet,25.0657,91.395,26.81,28.52,25.27,25.94,94.9,243.44,3.49,5.08,136.4,99.59,6.72,35.83,3.25,21.19
2024-08-21,Sunamganj,Sylhet,25.0657,91.395,26.8,28.49,25.42,25.91,94.79,53.46,3.02,4.4,133.3,99.73,6.63,35.63,3.07,21.11
2024-08-22,Sunamganj,Sylhet,25.0657,91.395,26.24,27.93,24.89,25.58,96.03,60.29,4.15,6.07,104.2,99.65,14.29,35.41,3.04,20.74
2024-08-23,Sunamganj,Sylhet,25.0657,91.395,27.28,30.14,25.12,26.01,92.84,4.51,2.25,3.37,155.9,99.78,17.46,35.65,5.02,21.24
2024-08-24,Sunamganj,Sylhet,25.0657,91.395,27.21,29.63,24.64,25.84,92.36,16.81,1.52,2.32,166.7,99.78,13.2,35.34,4.99,21.03
2024-08-25,Sunamganj,Sylhet,25.0657,91.395,26.81,29.31,25.18,25.53,92.76,3.71,2.25,3.37,134.1,99.62,17.34,35.27,4.13,20.66
2024-08-26,Sunamganj,Sylhet,25.0657,91.395,26.23,29.22,24.26,24.56,90.63,4.37,2.02,3.08,118.1,99.7,15.7,35.21,4.96,19.48
2024-08-27,Sunamganj,Sylhet,25.0657,91.395,27.52,30.71,24.57,25.51,89.1,2.6,1.92,2.87,138.0,99.82,17.33,35.73,6.14,20.61
2024-08-28,Sunamganj,Sylhet,25.0657,91.395,28.13,30.96,25.28,25.99,88.49,1.52,1.12,1.79,224.4,99.68,18.21,35.62,5.68,21.23
2024-08-29,Sunamganj,Sylhet,25.0657,91.395,29.16,32.46,25.98,26.21,84.75,0.94,1.29,2.1,231.8,99.58,18.5,35.86,6.48,21.55
2024-08-30,Sunamganj,Sylhet,25.0657,91.395,28.86,31.71,26.68,26.61,87.83,9.45,1.5,2.38,170.9,99.64,19.43,35.91,5.03,22.06
2024-08-31,Sunamganj,Sylhet,25.0657,91.395,28.07,30.18,26.0,26.2,89.63,6.96,1.48,2.26,215.0,99.72,14.76,35.81,4.18,21.48
2024-08-16,Sylhet,Sylhet,24.8949,91.8687,29.07,31.56,26.46,25.94,83.55,23.78,1.28,2.22,97.9,99.08,11.51,38.42,5.1,21.32
2024-08-17,Sylhet,Sylhet,24.8949,91.8687,28.22,31.29,26.26,25.45,85.2,9.31,1.83,3.05,85.1,99.16,11.37,38.12,5.03,20.67
2024-08-18,Sylhet,Sylhet,24.8949,91.8687,27.24,29.53,25.75,25.35,89.51,21.83,1.66,2.72,83.3,99.33,13.51,37.84,3.78,20.51
2024-08-19,Sylhet,Sylhet,24.8949,91.8687,26.13,27.79,24.98,24.98,93.35,40.96,2.46,3.74,86.8,99.21,7.02,37.78,2.81,20.09
2024-08-20,Sylhet,Sylhet,24.8949,91.8687,26.46,28.66,24.8,25.53,94.58,255.43,2.77,4.15,136.7,99.3,8.52,38.35,3.86,20.75
2024-08-21,Sylhet,Sylhet,24.8949,91.8687,26.49,28.54,24.81,25.42,93.88,48.97,2.13,3.19,146.1,99.42,1.95,38.06,3.73,20.58
2024-08-22,Sylhet,Sylhet,24.8949,91.8687,25.66,27.44,24.47,24.78,94.79,60.71,2.48,3.77,101.4,99.36,6.52,37.9,2.97,19.8
2024-08-23,Sylhet,Sylhet,24.8949,91.8687,27.41,30.49,24.62,25.71,90.65,4.23,1.74,2.74,168.9,99.42,18.02,37.86,5.87,20.96
2024-08-24,Sylhet,Sylhet,24.8949,91.8687,26.93,29.26,24.81,25.53,92.19,18.67,1.13,1.77,183.6,99.41,18.69,37.81,4.45,20.72
2024-08-25,Sylhet,Sylhet,24.8949,91.8687,26.97,30.18,25.16,25.37,91.25,3.36,1.53,2.36,138.1,99.25,17.78,37.66,5.02,20.55
2024-08-26,Sylhet,Sylhet,24.8949,91.8687,27.1,30.11,25.16,24.53,86.12,4.52,0.85,1.3,120.9,99.32,16.8,37.37,4.95,19.53
2024-08-27,Sylhet,Sylhet,24.8949,91.8687,27.63,31.32,24.46,25.33,87.75,2.59,1.27,2.02,175.3,99.44,19.47,37.78,6.86,20.47
2024-08-28,Sylhet,Sylhet,24.8949,91.8687,27.99,31.39,25.21,26.03,89.49,1.58,1.14,1.87,241.0,99.29,16.56,38.23,6.18,21.38
2024-08-29,Sylhet,Sylhet,24.8949,91.8687,29.16,32.18,26.52,26.21,84.54,1.16,1.26,1.97,221.4,99.19,20.5,38.63,5.66,21.65
2024-08-30,Sylhet,Sylhet,24.8949,91.8687,29.03,32.76,26.16,26.57,86.97,11.31,1.35,2.15,213.0,99.24,20.79,38.32,6.6,22.1
2024-08-31,Sylhet,Sylhet,24.8949,91.8687,28.13,30.13,26.06,26.32,90.01,6.79,1.6,2.57,236.0,99.34,16.22,38.04,4.07,21.73
2024-08-16,Dinajpur,Rangpur,25.6217,88.6354,29.2,32.79,26.24,26.96,88.25,7.5,1.56,2.36,117.2,99.9,21.77,38.3,6.55,22.45
2024-08-17,Dinajpur,Rangpur,25.6217,88.6354,29.51,33.73,26.07,26.33,84.03,4.83,1.07,1.62,93.2,100.0,22.65,38.08,7.66,21.6
2024-08-18,Dinajpur,Rangpur,25.6217,88.6354,29.07,32.49,26.0,26.05,84.34,3.46,1.64,2.42,88.9,100.09,19.67,38.07,6.49,21.23
2024-08-19,Dinajpur,Rangpur,25.6217,88.6354,28.24,31.73,25.98,25.99,88.08,2.98,2.85,4.11,67.8,99.94,20.82,38.06,5.75,21.17
2024-08-20,Dinajpur,Rangpur,25.6217,88.6354,27.88,31.38,25.38,25.97,89.65,2.63,4.18,6.01,38.2,99.91,19.18,38.24,6.0,21.18
2024-08-21,Dinajpur,Rangpur,25.6217,88.6354,27.76,31.47,25.36,25.93,90.09,2.5,2.77,3.98,59.0,99.97,14.87,38.03,6.11,21.1
2024-08-22,Dinajpur,Rangpur,25.6217,88.6354,27.52,29.81,25.19,25.72,90.11,3.95,1.7,2.46,45.1,100.03,18.1,37.94,4.62,20.82
2024-08-23,Dinajpur,Rangpur,25.6217,88.6354,27.61,29.43,26.4,26.23,92.31,20.97,2.5,3.7,115.7,100.12,14.62,37.92,3.03,21.43
2024-08-24,Dinajpur,Rangpur,25.6217,88.6354,28.52,31.91,25.84,26.46,89.13,1.2,2.44,3.6,116.6,100.14,18.92,38.07,6.07,21.74
2024-08-25,Dinajpur,Rangpur,25.6217,88.6354,26.96,28.31,25.6,25.49,91.74,3.41,1.54,2.39,135.8,100.0,19.16,37.36,2.71,20.53
2024-08-26,Dinajpur,Rangpur,25.6217,88.6354,26.53,28.39,25.06,24.84,90.57,1.33,3.77,5.53,93.0,99.99,16.07,37.12,3.33,19.74
2024-08-27,Dinajpur,Rangpur,25.6217,88.6354,27.75,31.29,24.99,25.62,88.63,0.54,2.44,3.68,118.4,100.19,17.67,37.98,6.3,20.66
2024-08-28,Dinajpur,Rangpur,25.6217,88.6354,27.97,31.73,24.97,25.5,87.01,1.55,1.57,2.4,178.2,100.11,22.05,37.23,6.76,20.53
2024-08-29,Dinajpur,Rangpur,25.6217,88.6354,28.48,32.35,24.61,25.18,82.89,2.87,1.08,1.67,171.4,100.05,18.77,37.58,7.74,20.17
2024-08-30,Dinajpur,Rangpur,25.6217,88.6354,29.32,33.53,26.09,26.43,85.1,4.45,1.36,2.09,169.7,100.06,16.32,38.14,7.44,21.71
2024-08-31,Dinajpur,Rangpur,25.6217,88.6354,28.98,32.9,26.05,26.39,86.5,7.27,1.74,2.64,161.8,100.1,19.4,37.95,6.85,21.66
2024-08-16,Gaibandha,Rangpur,25.3297,89.543,29.15,32.29,26.6,26.94,88.22,12.2,1.64,2.37,113.2,99.94,21.87,38.08,5.69,22.41
2024-08-17,Gaibandha,Rangpur,25.3297,89.543,29.58,33.29,26.18,26.21,82.86,4.21,1.39,2.02,71.5,100.03,19.12,38.28,7.11,21.43
2024-08-18,Gaibandha,Rangpur,25.3297,89.543,29.26,32.11,26.83,26.0,83.05,3.6,1.86,2.62,79.5,100.13,15.22,38.39,5.28,21.16
2024-08-19,Gaibandha,Rangpur,25.3297,89.543,28.21,30.95,26.07,26.05,88.44,5.2,3.11,4.33,65.7,99.96,17.71,38.41,4.88,21.24
2024-08-20,Gaibandha,Rangpur,25.3297,89.543,28.12,30.9,26.24,26.5,91.06,15.01,4.41,6.15,58.2,99.89,13.21,38.73,4.66,21.85
2024-08-21,Gaibandha,Rangpur,25.3297,89.543,28.19,30.97,26.59,26.59,91.22,9.21,3.46,4.8,90.6,100.02,13.74,38.38,4.38,21.93
2024-08-22,Gaibandha,Rangpur,25.3297,89.543,27.79,30.3,25.85,26.07,90.57,9.5,2.39,3.32,48.6,100.03,13.32,38.21,4.45,21.26
2024-08-23,Gaibandha,Rangpur,25.3297,89.543,27.76,29.52,26.2,26.26,91.64,14.0,2.56,3.66,120.6,100.18,17.95,37.93,3.32,21.46
2024-08-24,Gaibandha,Rangpur,25.3297,89.543,28.67,32.13,25.78,26.44,88.24,1.95,2.27,3.24,125.9,100.19,18.83,38.27,6.35,21.69
2024-08-25,Gaibandha,Rangpur,25.3297,89.543,27.45,29.06,26.18,25.77,90.69,6.91,1.75,2.57,143.9,100.04,19.19,37.53,2.88,20.88
2024-08-26,Gaibandha,Rangpur,25.3297,89.543,26.83,29.38,25.05,24.86,89.18,1.6,3.58,5.09,100.5,100.06,16.09,37.06,4.33,19.75
2024-08-27,Gaibandha,Rangpur,25.3297,89.543,28.07,31.66,25.13,25.72,87.46,0.29,2.33,3.37,125.0,100.24,17.31,37.97,6.53,20.77
2024-08-28,Gaibandha,Rangpur,25.3297,89.543,28.49,31.84,25.78,25.79,85.8,0.83,1.41,2.06,198.2,100.14,19.18,37.77,6.06,20.87
2024-08-29,Gaibandha,Rangpur,25.3297,89.543,29.05,32.6,25.22,25.23,80.52,1.03,0.85,1.26,211.3,100.08,18.14,37.98,7.38,20.21
2024-08-30,Gaibandha,Rangpur,25.3297,89.543,29.55,33.59,26.55,26.33,83.54,1.32,1.28,1.91,186.8,100.1,20.06,38.31,7.04,21.58
2024-08-31,Gaibandha,Rangpur,25.3297,89.543,29.04,32.46,26.53,26.46,86.3,6.11,1.84,2.68,172.2,100.15,16.93,38.09,5.93,21.73
2024-08-16,Kurigram,Rangpur,25.8074,89.6361,29.77,33.24,26.93,27.08,85.97,7.14,1.47,2.15,123.2,99.86,21.87,38.08,6.31,22.6
2024-08-17,Kurigram,Rangpur,25.8074,89.6361,29.86,33.89,26.59,26.35,82.42,4.45,0.94,1.43,99.9,99.96,19.12,38.28,7.3,21.63
2024-08-18,Kurigram,Rangpur,25.8074,89.6361,29.36,32.63,26.74,26.08,83.2,4.43,1.64,2.41,86.6,100.07,15.22,38.39,5.89,21.25
2024-08-19,Kurigram,Rangpur,25.8074,89.6361,28.07,31.34,25.85,25.61,86.92,6.24,2.73,3.93,71.9,99.94,17.71,38.41,5.49,20.69
2024-08-20,Kurigram,Rangpur,25.8074,89.6361,27.41,30.29,25.69,25.49,89.4,8.36,4.63,6.63,58.8,99.91,13.21,38.73,4.6,20.56
2024-08-21,Kurigram,Rangpur,25.8074,89.6361,27.47,29.83,25.87,26.0,91.77,5.82,3.78,5.43,73.0,100.02,13.74,38.38,3.96,21.17
2024-08-22,Kurigram,Rangpur,25.8074,89.6361,28.21,31.25,25.55,25.89,87.59,7.23,2.32,3.34,61.1,99.98,13.32,38.21,5.7,21.04
2024-08-23,Kurigram,Rangpur,25.8074,89.6361,28.18,30.44,25.98,26.16,89.03,7.28,2.06,3.01,125.7,100.12,17.95,37.93,4.46,21.34
2024-08-24,Kurigram,Rangpur,25.8074,89.6361,28.4,31.46,26.01,26.15,88.01,1.14,1.42,2.15,142.2,100.12,18.83,38.27,5.45,21.34
2024-08-25,Kurigram,Rangpur,25.8074,89.6361,27.63,29.53,26.46,25.74,89.59,3.72,1.47,2.21,178.6,99.95,19.19,37.53,3.07,20.86
2024-08-26,Kurigram,Rangpur,25.8074,89.6361,27.28,29.77,25.37,25.03,87.73,0.7,2.34,3.51,111.9,100.02,16.09,37.06,4.4,19.96
2024-08-27,Kurigram,Rangpur,25.8074,89.6361,28.19,32.07,25.21,25.63,86.53,1.31,1.71,2.54,139.6,100.18,17.31,37.97,6.86,20.67
2024-08-28,Kurigram,Rangpur,25.8074,89.6361,28.71,32.4,25.52,25.96,85.7,0.4,1.39,2.11,208.7,100.04,19.18,37.77,6.88,21.11
2024-08-29,Kurigram,Rangpur,25.8074,89.6361,28.71,32.63,24.92,25.5,83.46,1.2,1.0,1.57,221.0,99.99,18.14,37.98,7.71,20.56
2024-08-30,Kurigram,Rangpur,25.8074,89.6361,29.8,34.26,26.16,26.42,83.06,0.73,1.24,1.92,204.5,99.99,20.06,38.31,8.1,21.72
2024-08-31,Kurigram,Rangpur,25.8074,89.6361,28.97,32.63,26.27,26.68,87.87,12.4,1.73,2.62,190.5,100.06,16.93,38.09,6.36,22.04
2024-08-16,Lalmonirhat,Rangpur,25.9923,89.2847,29.77,33.24,26.93,27.08,85.97,7.14,1.47,2.15,123.2,99.86,21.87,38.08,6.31,22.6
2024-08-17,Lalmonirhat,Rangpur,25.9923,89.2847,29.86,33.89,26.59,26.35,82.42,4.45,0.94,1.43,99.9,99.96,19.12,38.28,7.3,21.63
2024-08-18,Lalmonirhat,Rangpur,25.9923,89.2847,29.36,32.63,26.74,26.08,83.2,4.43,1.64,2.41,86.6,100.07,15.22,38.39,5.89,21.25
2024-08-19,Lalmonirhat,Rangpur,25.9923,89.2847,28.07,31.34,25.85,25.61,86.92,6.24,2.73,3.93,71.9,99.94,17.71,38.41,5.49,20.69
2024-08-20,Lalmonirhat,Rangpur,25.9923,89.2847,27.41,30.29,25.69,25.49,89.4,8.36,4.63,6.63,58.8,99.91,13.21,38.73,4.6,20.56
2024-08-21,Lalmonirhat,Rangpur,25.9923,89.2847,27.47,29.83,25.87,26.0,91.77,5.82,3.78,5.43,73.0,100.02,13.74,38.38,3.96,21.17
2024-08-22,Lalmonirhat,Rangpur,25.9923,89.2847,28.21,31.25,25.55,25.89,87.59,7.23,2.32,3.34,61.1,99.98,13.32,38.21,5.7,21.04
2024-08-23,Lalmonirhat,Rangpur,25.9923,89.2847,28.18,30.44,25.98,26.16,89.03,7.28,2.06,3.01,125.7,100.12,17.95,37.93,4.46,21.34
2024-08-24,Lalmonirhat,Rangpur,25.9923,89.2847,28.4,31.46,26.01,26.15,88.01,1.14,1.42,2.15,142.2,100.12,18.83,38.27,5.45,21.34
2024-08-25,Lalmonirhat,Rangpur,25.9923,89.2847,27.63,29.53,26.46,25.74,89.59,3.72,1.47,2.21,178.6,99.95,19.19,37.53,3.07,20.86
2024-08-26,Lalmonirhat,Rangpur,25.9923,89.2847,27.28,29.77,25.37,25.03,87.73,0.7,2.34,3.51,111.9,100.02,16.09,37.06,4.4,19.96
2024-08-27,Lalmonirhat,Rangpur,25.9923,89.2847,28.19,32.07,25.21,25.63,86.53,1.31,1.71,2.54,139.6,100.18,17.31,37.97,6.86,20.67
2024-08-28,Lalmonirhat,Rangpur,25.9923,89.2847,28.71,32.4,25.52,25.96,85.7,0.4,1.39,2.11,208.7,100.04,19.18,37.77,6.88,21.11
2024-08-29,Lalmonirhat,Rangpur,25.9923,89.2847,28.71,32.63,24.92,25.5,83.46,1.2,1.0,1.57,221.0,99.99,18.14,37.98,7.71,20.56
2024-08-30,Lalmonirhat,Rangpur,25.9923,89.2847,29.8,34.26,26.16,26.42,83.06,0.73,1.24,1.92,204.5,99.99,20.06,38.31,8.1,21.72
2024-08-31,Lalmonirhat,Rangpur,25.9923,89.2847,28.97,32.63,26.27,26.68,87.87,12.4,1.73,2.62,190.5,100.06,16.93,38.09,6.36,22.04
2024-08-16,Nilphamari,Rangpur,25.9317,88.856,29.69,33.41,26.52,27.13,86.71,7.05,1.37,2.06,122.3,99.69,21.77,38.3,6.89,22.72
2024-08-17,Nilphamari,Rangpur,25.9317,88.856,29.96,34.37,26.55,26.38,82.44,6.11,0.72,1.12,112.2,99.79,22.65,38.08,7.82,21.72
2024-08-18,Nilphamari,Rangpur,25.9317,88.856,29.37,32.89,26.41,26.22,83.84,4.7,1.48,2.15,87.8,99.89,19.67,38.07,6.48,21.47
2024-08-19,Nilphamari,Rangpur,25.9317,88.856,28.01,31.65,25.52,25.65,87.47,3.77,2.53,3.68,68.7,99.77,20.82,38.06,6.13,20.78
2024-08-20,Nilphamari,Rangpur,25.9317,88.856,27.43,31.02,24.99,25.2,87.93,1.98,3.86,5.62,49.4,99.77,19.18,38.24,6.03,20.25
2024-08-21,Nilphamari,Rangpur,25.9317,88.856,27.36,30.69,25.32,25.63,90.45,2.36,3.65,5.34,57.5,99.83,14.87,38.03,5.37,20.77
2024-08-22,Nilphamari,Rangpur,25.9317,88.856,28.21,31.38,25.27,25.73,86.83,4.05,1.72,2.55,55.2,99.82,18.1,37.94,6.11,20.87
2024-08-23,Nilphamari,Rangpur,25.9317,88.856,28.12,30.25,26.27,26.16,89.28,13.29,2.48,3.63,108.6,99.93,14.62,37.92,3.98,21.38
2024-08-24,Nilphamari,Rangpur,25.9317,88.856,28.2,30.9,25.68,26.13,88.82,1.51,1.74,2.62,115.9,99.94,18.92,38.07,5.22,21.35
2024-08-25,Nilphamari,Rangpur,25.9317,88.856,27.28,28.62,25.83,25.44,89.73,1.95,1.28,1.94,159.6,99.77,19.16,37.36,2.79,20.52
2024-08-26,Nilphamari,Rangpur,25.9317,88.856,26.84,28.99,25.05,24.84,89.01,0.94,2.88,4.34,99.0,99.82,16.07,37.12,3.94,19.78
2024-08-27,Nilphamari,Rangpur,25.9317,88.856,27.79,31.35,24.87,25.44,87.41,2.02,1.98,2.97,116.2,100.0,17.67,37.98,6.48,20.48
2024-08-28,Nilphamari,Rangpur,25.9317,88.856,28.45,32.59,24.99,25.74,85.99,0.95,1.4,2.13,192.2,99.87,22.05,37.23,7.6,20.89
